-2.470343897082403055e+04,3.353528043625769897e+03,-1.773591900219406170e+03,-2.211440717969614980e+03,1.769549450000972456e+03,4.255389172301461258e+03,1.514817376012558952e+03,8.432315829705552233e+02,-1.698159715702120138e+03,-1.150761635308701443e+03,2.054565500481166680e+02,-1.654235519416201896e+03,-2.319025998441047341e+04,-1.933571559796962887e+06,-1.487063849362651818e+06,-1.149573963060208596e+06,-6.343569389458388323e+05,-6.352418601680957945e+05,-4.206240603079784778e+05,-3.722070194462783402e+05,-2.701929280193937593e+05,-2.265470544101974519e+05,-2.082094723368023115e+05,-1.955983541087152553e+05,-3.075302330567964236e+04,-9.397120494017835881e+04,2.763554842326343714e+04,2.100459202150783312e+04,-1.234880405546703150e+04,-3.642266296673339093e+04,-3.455881032202465121e+03,-1.557065736061614007e+04,-3.700285133751527155e+03,-6.541118703932030485e+02,2.673450439836502028e+03,-5.485327690389005147e+04,6.016303882554453594e+03,-9.611236875356191013e+04,1.239316262981408945e+05,-1.390524613619884622e+04,3.259787370744058990e+03,-5.474290245200735626e+03,3.390236259222205990e+04,-1.785643970989775198e+03,6.903085801032152631e+02,-6.795093721720449139e+03,-4.252666616212044028e+04,-1.119600155541891290e+05,6.676084011408366496e+04,-7.823439017637258075e+03,-6.078047725211008583e+03,-1.878933878378981535e+04,-9.908350423635776679e+03,-8.816722335808811977e+02,9.309926264182498926e+03,-7.062940107057997375e+04,-7.975313200985023286e+04,-1.297670186795097652e+04,-2.981986835746037468e+04,1.340983796097594677e+04,-4.999315573867618696e+03,1.996011471034308897e+03,-3.164246820743183889e+03,9.921956353778607445e+04,8.819591385745992739e+03,2.906577739611253946e+03,-2.117325615723074861e+03,-2.252675451269389305e+04,-1.954921919828516911e+04,9.049649503783700766e+02,3.110692915832383005e+04,4.604516123031738061e+03,2.025261153199936962e+04,5.429840318292814118e+03,1.627710053107054046e+04,5.472642574421778590e+03,-3.750910940352238867e+03,-1.350959343436431482e+04,8.103323861609416781e+04,-1.630887011208046897e+04,-1.207887276032222144e+04,5.924899481253208069e+04,-3.472707002227108023e+04,-2.490091704746530741e+04,3.370867396512856544e+02,-1.075164266785654763e+04,1.853602722851662475e+04,-3.415962233329033097e+03,-2.013019474443819490e+04,-1.675954347187988333e+03
-3.090812037414561019e+03,-7.099368703481323791e+03,4.635149957069107813e+02,-2.483253470923208170e+03,3.877138293079154323e+02,-2.738999022727590727e+03,2.265816421680096653e+02,-4.455109019469387022e+02,-3.277984183179643196e+02,-9.686594396612622404e+02,5.593323258613406779e+02,-8.112831683611821632e+01,3.249255173562137884e+02,5.594799962214760017e+05,-2.389773165566566167e+05,-4.018612055346428533e+05,-2.960848222372603050e+04,-2.165987201177284878e+05,-5.132517894865566632e+04,-6.977651078652181604e+04,-1.247025773737319832e+04,-4.290279160981522000e+04,-6.938631985507352510e+04,-1.282455268184109082e+04,2.235365237041178261e+04,5.355349649471160956e+04,1.449325348761108762e+05,-9.726767373286742441e+03,-3.303494565313909698e+04,-2.919271836713558878e+04,1.491431083165493510e+04,-1.484041326175296308e+04,7.994601918968177415e+03,-8.683560172091296408e+03,8.613532616604034047e+03,-1.008321647206151283e+04,1.219059749259928685e+04,-7.985894095110491617e+04,7.993192938520977623e+04,-4.973371760059947519e+03,-1.131221860738237228e+04,-1.827422420670105566e+04,1.410852277887323544e+04,-1.359974402443786857e+03,-1.126778393755009120e+03,1.713569919516976825e+03,-8.322523728037895125e+03,-1.786738913295588281e+04,5.569870766787959292e+04,-1.213386458222795909e+03,8.158246177839369011e+03,-1.353746776810529991e+04,6.410835303992081208e+03,2.028049530951783936e+03,-4.341338045265070832e+03,9.534572037766007270e+03,-2.226862507283522791e+04,-4.942048135495150927e+04,-1.510678123766518547e+04,-2.048157604299478407e+04,-9.897572443554647180e+03,-2.162298904765228144e+03,2.126549749409641663e+03,-3.327477900455692179e+03,2.065236887569572355e+04,-8.965779714564312599e+03,-1.077308554700167224e+04,-5.364337742516266189e+03,-3.263481390721301523e+03,-1.639652086204795296e+03,-2.679307746785432028e+04,-2.235468530272396492e+03,2.864087971552856470e+04,-4.718792898088939296e+02,7.043913855962994603e+03,-1.425377526314992565e+03,4.925255086599395872e+04,-5.173993393631244544e+03,3.489782957822883327e+04,-1.127751581977756723e+04,1.881746221935293761e+03,8.260017661615936959e+03,-1.065718054689483324e+04,-9.832538164766385307e+03,-3.385045536572341121e+02,-1.637062572286121940e+04,4.151360875080525147e+03,-8.733200894492028965e+02,1.748169472330496865e+04,1.684057374774370601e+03
-4.541334359267100922e+02,-1.738094573172765877e+03,4.065912653369229702e+03,-1.365397410901881358e+03,8.614556854316417684e+02,-1.975682383380111787e+03,3.117415644294780463e+02,7.773140540517903219e+01,-2.454658741098749317e+02,-2.445901963641281043e+02,3.066410672992050763e+02,-1.850340001240360834e+02,1.494672886722027897e+03,-1.476587405170706625e+05,4.257350085257519386e+05,-2.446853147529807466e+05,5.856309980247558997e+04,-1.235893377452090353e+05,3.229356520899362295e+04,-6.488277673634551320e+04,1.720460965955705979e+04,-3.371101851304463344e+04,-4.269591797328881512e+04,2.213180695278292114e+04,-1.783897648343457377e+03,1.480874584624759736e+05,2.445629306136066152e+05,2.618607915296294232e+04,-2.355840426536998348e+04,-3.161809095126346801e+04,2.118937067214853232e+04,-9.924960755411317223e+03,1.839526188985109911e+04,-6.970401219381556984e+03,1.036998084130588541e+04,1.167046383956110731e+04,6.757890544043778209e+04,2.112690007661654454e+04,5.343666916542996478e+04,-1.149323335485306052e+04,1.819377753992837370e+03,-2.739504656800557768e+03,1.046458174913931180e+04,-4.165001974301000701e+03,-4.444869941996544185e+03,6.648439836636510336e+03,-3.507097281928842858e+04,2.253825703235671972e+04,4.679293432349208888e+04,-2.428389610576683992e+02,-2.812571379199267540e+03,-2.859277496243771566e+03,-3.094572151935899001e+03,-2.813948957384897312e+03,-7.756652766526503910e+03,5.763660022640374336e+03,1.196292705413184558e+04,-1.770068446926973411e+04,-1.920789963906368257e+03,-5.954315587605503424e+03,-1.060537716521418224e+04,3.102624797012044382e+03,2.309376548393205212e+03,1.799986701597260253e+04,7.634486304952656610e+03,2.603868193365955221e+02,-3.960568389121413020e+02,-7.764751006529420920e+03,6.452812189216151637e+03,2.908654104977619227e+03,2.199072350912430466e+03,8.469461986662624895e+02,5.831258929476411140e+03,3.922959394560600117e+02,4.603340819030892817e+03,3.261098889681620676e+02,1.036124517487883622e+03,-1.489029691194567931e+04,2.961159832265180376e+04,-5.207678810111252460e+03,1.796527834977348220e+03,1.524781364293247680e+04,-4.359926544194187045e+03,-5.272560745856061658e+03,-4.992659546141341593e+02,-2.672903084186256820e+03,-4.283132238443042297e+03,-1.758058442297599697e+02,-4.120159500283398302e+03,1.250108080776384725e+02
-5.241766127214685184e+03,-1.487130942937014879e+02,-1.747932944452158154e+03,1.948503096040990840e+03,8.210157549350261661e+02,2.491334139049752594e+03,-2.398621342237603642e+02,8.617200118669383073e+02,-2.212494394278533889e+02,3.290213228486464914e+02,-1.824923757149404935e+01,1.242331524257732696e+02,-1.618990622758936752e+03,1.590262583624935905e+04,-5.173923884195242135e+04,9.827989994561890489e+04,-9.981544258089727373e+04,1.359073140124593192e+04,-5.612328189293649484e+04,-3.276697688946516791e+04,-4.251905235277301108e+04,-2.697768732941663620e+04,6.170411971866597924e+03,-2.916245334845225807e+04,4.547891291367130179e+03,4.258376902785309358e+05,-5.059572229882598913e+04,5.117808496933758761e+03,1.899533378871981040e+04,1.605433981565467730e+04,-1.042176419294147991e+03,-7.377033414302104575e+02,-5.038882404970561765e+03,9.770971865127370620e+03,-5.503179542753052374e+03,6.030369943780809990e+03,1.176825259748556127e+05,1.744760984173908219e+04,1.283819165384426242e+03,-1.053363220474858281e+04,-1.050286327451238094e+03,-2.505733088767123263e+03,3.941818731956645024e+03,-2.739172397869867268e+02,-7.135086169127155244e+02,1.803870872782389370e+02,6.320294210799540451e+03,1.581848368835591145e+03,-2.360926197260581466e+04,-9.492545822481191863e+03,2.912044852788199023e+03,2.445382060305253617e+03,-5.661888309901426055e+02,-2.554793489470582244e+03,-1.930350702997684721e+03,4.012603233395683492e+04,-1.075685027939309475e+04,2.222694980430836222e+04,-7.748700780350238347e+03,1.023040015567605042e+04,5.870560769927896217e+03,-3.067009952813627933e+03,2.043505939778306129e+03,3.170988565408891009e+04,-2.731226940247994207e+04,1.973115131767500770e+03,2.241850123382370384e+03,4.844936718104657302e+03,-6.703300164425609182e+03,-1.814460228135433681e+03,-1.369151752979025878e+04,1.015499559145820604e+04,-6.816980463702454472e+03,4.041276544844663476e+03,1.812240120817059221e+02,-1.209853530146227058e+03,3.444547235264911706e+03,-1.034442655606260996e+04,-1.803932917323692163e+04,-7.122617657307885565e+03,3.939692962323279630e+02,-1.846896165395457956e+03,4.791176413661077277e+03,1.763790527045438239e+03,-7.637124681068368091e+02,1.490021466963414241e+03,9.170179609395256193e+03,6.233703075593926997e+02,-6.722312175028485399e+03,1.205432575412809683e+03
9.978385618316187902e+02,8.583126023509981678e+03,-2.509991254572315029e+03,3.154105268331022671e+03,-1.069893509446382950e+03,-1.000953868173036881e+03,2.224706959845640085e+03,-4.988158263661323986e+02,3.523296406180069198e+02,8.581593842373089842e+01,6.672605367091463222e+02,-4.930100510752199057e+02,-7.739558949708601858e+02,1.878188772929782863e+04,7.033217690474413394e+04,-7.041948082052037353e+04,-5.779670006992467097e+04,2.593383150820483206e+04,-5.418187019617608894e+04,-3.318336891920156177e+03,-5.117824214726574428e+04,8.822645849974236398e+00,1.873998526058343032e+03,-2.912777301781539791e+04,1.132993810701099164e+03,-7.041703724216720730e+03,-9.261069249288974970e+04,1.658343174658811768e+04,4.220175993111137359e+04,1.228078222870339232e+04,-9.094804125200940689e+03,7.141240364615665385e+03,-1.154521749757731595e+04,2.919514094545258558e+03,-3.891070582055502200e+03,-1.628546783556937589e+04,-5.910116975230519165e+04,1.136067550220478442e+05,1.397336432412900831e+04,-4.684426418481281144e+04,1.331286359080447801e+04,9.970673920259341685e+03,9.437241037454643447e+03,2.722557373978665510e+03,1.665235387746042534e+03,-1.502560755902925484e+04,2.449994496397759358e+05,-3.733461624189283611e+04,-8.041812546949274292e+03,-1.870175102363435508e+04,9.536595673891955812e+03,-9.434728904812420296e+03,8.081685515113976180e+03,-6.515277280438370326e+03,9.048587541707140190e+03,-2.971431219562324986e+04,-6.814818481443855853e+04,-3.388251540665409266e+04,-2.397274308520513296e+04,-2.117724561363301109e+04,-1.827197042249442575e+03,-1.092919373570676271e+03,-7.598555748682384547e+03,2.425270333898195531e+03,-7.203912596682194817e+03,-1.576601173622127135e+04,-2.598884615847857640e+04,1.843427357280765500e+04,-1.916871688585460288e+04,2.072591925133956920e+03,3.422602895826858003e+04,-2.153012890895230157e+04,3.418493414390676480e+04,5.340984916972439351e+03,-2.622195858914394194e+03,2.091239269809459529e+03,-1.911515514289519706e+04,-1.778118265161352247e+04,2.949123919423975894e+04,-1.896159172894922904e+03,-3.917115924366099534e+03,-2.448458797024662090e+03,-8.076972846515418496e+03,-3.624867641294201349e+03,1.418087897534960860e+02,-2.371713753412046572e+03,-3.807963041615750171e+03,1.774979334101642223e+02,-3.964219957195693496e+03,-1.539565092057595621e+03
4.172818228927018936e+03,4.965342099362725094e+03,5.137248041701674083e+03,-1.243284434381232359e+03,8.235465370549535180e+01,-1.348362558609012922e+03,-1.071370208934982202e+03,-1.847051672539319611e+02,6.192982309718024680e+02,5.024494000376057556e+02,-2.351420588425034737e+02,2.389600348343199130e+02,1.130828746536866220e+03,-1.717929448451282224e+04,-1.041918486898933334e+05,4.579166565377639017e+03,1.624642198419666092e+05,-5.312554374365711737e+03,7.900406477293538046e+04,1.969361754410540743e+04,4.614882219980822265e+04,1.752447640403267724e+04,6.039223713797417076e+03,3.581956036645381391e+04,-1.083110388294388395e+04,4.574146169598057895e+04,8.184551679248356959e+04,4.895745154248386825e+04,-5.986096467401274168e+01,-1.889317821071037542e+04,9.588744060381835880e+03,3.547317538825944212e+03,1.059886353711975789e+04,-4.834416908919704838e+03,5.810710631414510317e+03,-2.174074975347765212e+04,2.298749123688176769e+04,1.600704056625832745e+05,-1.402206310735588340e+04,-4.537953625486141391e+03,-9.417342564063366808e+03,1.781586207871931765e+04,-7.479369232796148935e+03,-1.872851434649258181e+03,-1.003427834069850405e+03,-2.101023039510447234e+03,5.957582977128625498e+04,-4.482125892094220490e+02,6.196609310235079647e+03,6.934710158124956251e+03,-1.322723603131553136e+04,8.674724650913902224e+03,2.391914525289702397e+03,-2.046867084950859180e+03,8.369367002594310634e+02,-6.428123488627615188e+03,-1.711261266856087968e+04,-5.316399725360918637e+03,1.313993143372052691e+04,-1.208150045259336594e+03,-6.695398252978584424e+03,1.190487222266765457e+03,-2.196889635387292401e+03,-8.745187826008994307e+03,1.464722503526585933e+04,1.562463668267612320e+03,6.106472383314697254e+03,-8.332392365792693454e+03,9.313271749644667580e+03,-1.767521547709352703e+01,6.901971186573450723e+03,5.914453701057950639e+03,-3.294166186690453742e+03,-2.432932208383589568e+03,1.972876466486397703e+03,2.201261987948929800e+03,-4.851134929326629936e+04,1.143961347265630502e+04,-4.180566698154259029e+03,4.630005361389589780e+03,7.002168760747199485e+02,-7.302215239088676753e+03,-5.919368347656734841e+03,1.831677765371593068e+03,1.605482616712186427e+03,2.092628969713807692e+03,2.161269637418034563e+03,-8.012176518023931067e+02,-1.260419809929324401e+04,1.409122251076334109e+01
6.181706135023416209e+03,2.951832236008008863e+02,2.275115157167970665e+03,-1.087246009147685584e+02,-3.830571017582735749e+03,-1.606835111789173425e+03,3.301641384194050488e+02,-1.135491705320002211e+03,8.719850919162109903e+02,-3.682416322287722892e+02,3.411193651604561410e+02,-6.764170624794861908e+01,2.245326480870040086e+03,-2.896259179036744899e+04,-1.082029238939575407e+04,-6.727465405045384250e+04,1.109667622890933271e+05,6.130305910004802718e+04,3.464987056944598589e+04,1.099948511375488124e+04,3.766170096958680369e+04,1.879977644866042465e+04,1.213924054116260959e+04,2.875504784256638959e+04,2.173020599344272341e+04,8.912277437309280504e+04,-7.648999450109399913e+04,-4.857034886211975390e+04,-1.673759325386026467e+04,4.749029246025021166e+03,6.869552402286974029e+03,-5.283191635654161473e+02,6.872473020882294804e+03,-4.397049925210058063e+03,1.259839377031856202e+03,1.319310257180460940e+04,-9.541449033813903225e+04,-1.375945927792919974e+05,-2.043179867322369682e+04,8.193406391551736306e+03,1.106625030135962697e+04,-1.396393995450734110e+03,-1.881123427129730089e+03,2.744146250630953546e+03,1.501913652040248962e+03,-4.195535578167338826e+03,2.113211173124031484e+04,-1.780140223392948246e+04,2.224191233128224849e+04,1.781943030842431108e+04,1.173950866464924729e+04,-9.331326034418683776e+03,3.981217635299798076e+03,3.141695060465096503e+03,-2.750161470472570272e+03,-1.662894324842922651e+04,-8.419191194264112710e+03,-6.621151002289392636e+04,4.386161126374570927e+02,-3.103283327085171913e+04,-5.725817386278008598e+02,3.648887509621861227e+03,-3.752785389025132190e+03,-3.147213885781211866e+04,2.695460567945284492e+04,-8.628226383275070475e+03,-3.614988239216612783e+03,5.708527765948833803e+03,9.266991863576113246e+03,-6.133704084716450780e+02,4.353374890820721339e+04,1.754981976528876112e+04,2.760978623383034937e+04,-6.165588249465883564e+03,-4.310523052683431160e+03,1.705655253881907811e+03,-1.707175329270443763e+04,6.177388939385874437e+03,9.123089148911612938e+03,6.038531860647224676e+03,-9.914214785269044228e+01,3.664991434511261559e+03,-4.046003389657865682e+03,7.632273010405262539e+03,6.175008773189757676e+02,8.695283454625956438e+03,4.743849228302123265e+03,4.349471180488393429e+02,-1.572027686224796753e+03,-4.710199045598930638e+02
5.241621582389662990e+02,-5.109256360424472405e+03,4.829039727323082843e+03,-2.359548356272704041e+03,-5.592266018820508862e+02,-4.084072233070982065e+02,-1.049292249848577740e+03,7.026011114545534610e+02,-8.691856328332462454e+02,-4.712946417199643179e+02,-3.667338253222839057e+02,8.335402075431539970e+01,1.508169369540948992e+03,-8.600373926359252437e+03,-1.550317384068069259e+04,7.224144959514633229e+04,-1.524556983636248151e+04,-5.703428867978373455e+04,-2.236911997787465680e+03,7.931025635577334469e+02,1.239822693532330049e+04,-2.005934981206568636e+03,-5.243099814120002520e+03,5.011530955381442254e+03,-5.565350021503129938e+03,3.345884286143078043e+03,1.104756380148185708e+05,-1.465350521905545975e+04,-1.906901837700772012e+04,-6.445977273184096703e+03,-3.827775197604875302e+03,-7.188402246341648834e+02,2.462981316093278565e+03,-2.263476699866317176e+03,1.860796981801335505e+03,5.793773695572419456e+03,-2.766666345144422667e+04,-1.128077704249303788e+05,-5.178691095519722694e+03,1.146795837517764448e+04,-1.768258533316673493e+04,-8.339274860029920092e+03,-6.375802302331634564e+03,3.986719376336221217e+02,-8.716006514896803026e+01,6.534441272089557970e+03,1.560068083817318839e+05,4.506686371956291259e+04,-1.230214582153722949e+04,1.165820485307676790e+04,-4.107493672982139287e+03,4.736076196618942049e+03,-4.091102408947454478e+03,6.034593173606120217e+03,8.402589911953948558e+02,-4.543302825591739384e+04,1.999786924996058588e+04,3.197626272249242174e+04,-6.508852821574852896e+03,2.142205651725142889e+04,2.290331000762867006e+03,-6.793106797121140517e+02,2.314351720246868808e+03,1.966930163617412109e+04,-1.552026990883001417e+04,1.510272586269764906e+04,8.550605351754385993e+03,-1.066138323339069575e+04,2.133686463876962534e+03,-1.730058993449283435e+03,-6.648118143225341555e+03,2.528760701639012768e+04,-2.527469894090013986e+04,-5.834118487635571910e+03,3.992017403219854259e+03,-1.041090172083941525e+03,-4.943189628022406396e+03,1.979702793670707979e+04,-2.925299618772529720e+04,3.587315829517005568e+03,1.499002481740485337e+03,-4.968564617274680131e+03,1.409946187937112336e+04,-4.343847333309832948e+02,-6.282542579765159871e+02,-6.953484625832476922e+03,2.056735097748691715e+03,-3.684315631804565214e+02,-6.971721023016900290e+03,9.973163279969711539e+02
-6.065741306323192106e+01,-3.591708321628538215e+03,-2.958226333527252336e+03,1.741077092427578009e+03,-2.232980591248351629e+02,2.256944041024024727e+02,9.888627315577905392e+02,-1.585544331477444757e+03,3.481802003037427795e+01,-1.002436409413254637e+03,3.678682788446980112e+02,-3.549054803895663213e+02,-5.183084757273934429e+02,-1.384728803460850759e+04,-1.148994549086621919e+04,5.853589933242012194e+03,2.942182369654690774e+04,4.332756681733798177e+04,-2.013911095859421266e+03,1.536362516343014977e+04,4.103969163232138271e+03,8.043881773788710234e+03,-1.456741609725108901e+02,2.280683881666706384e+03,-3.999187583360639564e+03,-4.281548121871260082e+04,3.043163152133807216e+03,-3.449208641347834600e+03,3.182423845207860268e+03,2.238473179435406735e+02,7.795982596099200236e+03,-2.757269062190656314e+03,-1.135598173060259114e+03,1.648976890123003841e+03,5.414368723260182605e+02,-4.316662510907811338e+03,1.845773501852839254e+05,-7.051217190326614946e+04,5.271013652268404985e+04,-2.563713282877370511e+04,1.794815431030910622e+04,-3.855602437401467341e+03,6.202668852158048139e+03,-2.769683705619433454e+02,-2.931362454404631990e+02,4.833764705544863318e+03,5.687550602605889435e+04,3.333709147927072991e+03,6.891460819464593442e+03,-1.067446425141782493e+04,1.652795756546737539e+04,-9.905248434459248529e+03,-2.289217280833227903e+02,-3.624467119123332395e+03,-3.696137155613082541e+03,5.948430203699237609e+04,-3.286041656836136826e+04,-6.141911312629238091e+04,-7.469126671475944022e+03,-3.252584258981523817e+04,-2.436897942065800635e+03,-1.228325085870789508e+03,3.364740117709769493e+03,-1.291811241104117835e+04,2.744761412026790640e+04,-7.572274857703086127e+03,-1.270089919043305599e+04,4.870434794328326461e+03,-4.404596459474339099e+03,1.177678656057636090e+03,-1.867097555687165368e+04,-1.336860601362716261e+04,1.418561278645019411e+04,-8.505895410698778392e+01,-3.238250592727219441e+02,-2.107904284403293786e+03,3.854404142373264222e+03,-3.724877004761586250e+03,3.061227503309746680e+04,-1.270253424197255754e+03,-3.967162523358058746e+00,-1.647488656708703957e+03,-6.996533544227947459e+03,1.757143481152348841e+03,-1.287247862906213186e+03,-1.645296946274308141e+02,6.406214267667161948e+03,8.996868532651936903e+02,1.341398169510901607e+04,-7.728899605824453545e+01
-1.641825840366141392e+03,-4.359454430652296651e+03,-6.580372733527932496e+02,1.415759076019189138e+02,3.280390990212061411e+02,2.857742822439793144e+02,-6.208533942322388555e+01,8.344177404227574470e+02,-4.151227864208207734e+02,2.504311905834080676e+02,1.323838830027487035e+01,-4.376711664951264993e+02,-2.925788657711920564e+02,-1.080108879877806976e+04,-8.624909580639492788e+02,1.228055524770602278e+04,3.634653495911388745e+04,-6.309352693094738243e+03,-2.442850938118170598e+04,-1.019736874855819951e+04,-4.661427793778380874e+03,-1.102981746269916948e+04,-1.156382390522430342e+03,-1.439096357906579760e+04,9.912518893732396464e+03,4.071405150117194353e+03,1.471403000292929028e+04,-4.116586148211981140e+02,3.089463244022208073e+03,-8.847032452962879688e+03,-7.476410598806679673e+02,-5.503087549459892216e+03,-1.274223413893516408e+03,1.926411976239073283e+03,-1.571516877221280311e+03,3.503494419852201531e+02,-4.432703940449663060e+04,-1.461738379691142882e+02,2.153929858367085035e+04,-1.342410008378772363e+04,-1.072629369465408854e+04,-8.357112640476045271e+03,4.125281245813363057e+03,2.909184587822054979e+01,2.828155246575199158e+02,2.489948613429642137e+03,-1.455812093142772210e+04,6.221828780731884763e+04,-4.263808843135853385e+04,-1.208783055373748084e+03,3.853497741188427426e+03,2.558869555383616444e+03,6.090665094153721384e+02,6.142767729847416376e+03,-7.861192367232444667e+03,3.996939592889456253e+04,-1.297865038181142445e+05,1.257070220435767078e+04,-2.903132004237767978e+04,9.608489140893550939e+03,-1.092833921996236995e+03,-4.485021292035849910e+03,4.196254357996102954e+03,-9.850456101096003840e+04,-4.551580837205097487e+04,3.689595229241074776e+03,-5.078562255668283797e+03,1.066630444400859460e+03,-1.375388834818983560e+04,-3.625388829509169227e+03,-4.501285777132846852e+04,1.267332547131361025e+04,-4.264070144552454622e+03,3.511368455219775569e+03,3.776967076279870071e+03,-2.554300460965840557e+03,6.015886526071970729e+04,-1.269270612060293024e+04,1.759989227054328694e+03,3.368976009449652793e+03,3.512539067681544111e+03,3.718481683420492345e+02,1.100915169481710109e+04,-2.011902815928350492e+02,-2.032093456129802007e+02,1.818089928883486436e+03,1.042057800866933940e+04,-2.054649748831148486e+02,1.295455297101753240e+04,7.225958051616267994e+02
